dataid,air1,"	air2","	air3","	airwindowunit1","	aquarium1","	bathroom1","	bathroom2","	bedroom1","	bedroom2","	bedroom3","	bedroom4","	bedroom5","	car1","	clotheswasher1","	clotheswasher_dryg1","	diningroom1","	diningroom2","	dishwasher1","	disposal1","	drye1","	dryg1","	freezer1","	furnace1","	furnace2","	garage1","	garage2","	gen","	grid","	heater1","	housefan1","	icemaker1","	jacuzzi1","	kitchen1","	kitchen2","	kitchenapp1","	kitchenapp2","	lights_plugs1","	lights_plugs2","	lights_plugs3","	lights_plugs4","	lights_plugs5","	lights_plugs6","	livingroom1","	livingroom2","	microwave1","	office1","	outsidelights_plugs1","	outsidelights_plugs2","	oven1","	oven2","	pool1","	pool2","	poollight1","	poolpump1","	pump1","	range1","	refrigerator1","	refrigerator2","	security1","	shed1","	sprinkler1","	utilityroom1","	venthood1","	waterheater1","	waterheater2","	winecooler1","	use"
100103,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10213.57883,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13080.7809
3778,1629.016613,NULL,NULL,NULL,NULL,NULL,NULL,1414.126656,673.3747912,NULL,NULL,NULL,NULL,47.2938315,NULL,NULL,NULL,NULL,NULL,NULL,99.15309844,820.265193,349.7384433,NULL,NULL,NULL,NULL,8644.39047,NULL,NULL,NULL,NULL,156.3254631,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,440.0607229,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8644.39047
5246,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6948.010617,7779.8613,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14802.03538
6990,3069.0817,NULL,NULL,NULL,NULL,25.90667193,NULL,623.7913211,NULL,NULL,NULL,NULL,2466.8496,41.23163333,NULL,81.17455,NULL,76.9364,NULL,720.37985,NULL,NULL,1187.201813,NULL,NULL,NULL,7923.382132,3236.657332,NULL,NULL,NULL,NULL,NULL,NULL,20.35945,27.8114193,NULL,NULL,NULL,NULL,NULL,NULL,599.1791395,NULL,104.0212702,NULL,NULL,NULL,197.5759132,NULL,NULL,NULL,NULL,NULL,NULL,NULL,762.5651395,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11233.47958
8942,NULL,NULL,NULL,NULL,NULL,70.26311667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23.44326667,NULL,NULL,NULL,34.06928333,0.1978,NULL,NULL,NULL,919.6875667,NULL,NULL,NULL,NULL,2662.7352,NULL,NULL,NULL,NULL,NULL,NULL,5.4939,7.58715,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,263.94285,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,392.5132833,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2662.7352
6412,1723.253117,2114.3951,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,850.4854333,NULL,NULL,NULL,NULL,NULL,NULL,5440.234917,15469.5501,22.4375,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8587.234033,NULL,517.8148667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20909.76673
8317,2153.910433,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,545.4373333,NULL,NULL,NULL,NULL,NULL,NULL,3686.054333,3959.225083,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7671.965933
573,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11.67703333,NULL,NULL,NULL,1.60095,NULL,115.963681,NULL,NULL,178.7263609,NULL,NULL,NULL,NULL,2089.141068,NULL,NULL,NULL,NULL,NULL,NULL,8.51225,0.29085,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94.55295517,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.5776856,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2089.141068
1086,2682.81265,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,114.8292167,NULL,NULL,299.9945,NULL,NULL,NULL,NULL,771.3387167,NULL,NULL,NULL,NULL,9236.732633,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1582.399183,996.4442833,NULL,NULL,NULL,NULL,NULL,NULL,496.2779833,908.95815,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,651.6835667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9236.732633
7693,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,35.9168,0.35015,NULL,NULL,NULL,510.91925,NULL,NULL,NULL,0,2158.3844,NULL,NULL,NULL,NULL,NULL,NULL,0.472466667,21.76945,NULL,NULL,NULL,NULL,NULL,NULL,322.85925,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,480.3258833,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2158.3844
6377,0.0023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.737966667,NULL,NULL,NULL,0.0006,0.006333333,NULL,7.3659,NULL,9.462266667,NULL,NULL,NULL,NULL,244.5271,NULL,NULL,NULL,NULL,NULL,NULL,0.105316667,19.49211667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28.84056667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,41.78936667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,244.5271
8155,3004.948883,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7258.923257,712.9058519,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,49.2866,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8002.045358
994,468.2488333,1906.5461,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,54.73443333,NULL,NULL,NULL,84.08368333,NULL,NULL,NULL,NULL,248.6444833,409.0748,NULL,NULL,NULL,6677.819017,NULL,NULL,NULL,405.4078333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,119.7088333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,619.08025,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6677.819017
1766,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27.88878333,NULL,NULL,NULL,25.82016667,NULL,422.0054833,NULL,NULL,528.2944,NULL,NULL,NULL,NULL,5980.3091,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,401.4115333,NULL,NULL,315.5977333,NULL,NULL,NULL,NULL,NULL,NULL,144.5974167,NULL,362.07975,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5980.3091
5450,1773.731183,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3450.439087,1089.07432,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,53.52555926,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4550.203957
8600,6688.926783,NULL,NULL,NULL,NULL,51.90348333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,133.4325333,1.008766667,759.42595,NULL,NULL,1345.8025,NULL,NULL,NULL,NULL,11917.30215,NULL,NULL,NULL,NULL,NULL,NULL,103.2929333,79.11785,193.9411833,NULL,NULL,NULL,NULL,NULL,NULL,NULL,209.5167667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,503.9644833,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11917.30215
8197,4732.046582,1279.702633,1717.731716,NULL,NULL,NULL,NULL,138.7807835,NULL,NULL,NULL,NULL,1409.1538,NULL,NULL,49.25176667,NULL,87.60101667,NULL,NULL,55.7192,NULL,4008.040494,314.3630866,NULL,NULL,11860.74435,33137.67012,NULL,NULL,NULL,1911.732848,NULL,NULL,388.3359166,343.5468302,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,53.7982,933.7510106,27.29347881,NULL,346.1712078,NULL,72.7471,NULL,0,2582.264386,NULL,98.11511667,714.2931371,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,33173.38617
6836,1269.644798,NULL,NULL,NULL,NULL,9.666667357,NULL,54.10287971,NULL,NULL,NULL,NULL,2149.608947,31.75325824,NULL,NULL,NULL,65.36374358,0.106298256,728.2863836,NULL,NULL,847.0950415,NULL,NULL,NULL,4135.006572,2844.707178,NULL,NULL,NULL,NULL,NULL,NULL,41.20690961,38.65094577,NULL,NULL,NULL,NULL,NULL,NULL,189.3148004,NULL,52.62796444,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,158.9578614,596.4178253,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6979.721741
4641,2329.55769,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4329.425459,35.64601706,NULL,NULL,NULL,135.0669232,NULL,642.1926697,NULL,NULL,775.233602,NULL,NULL,NULL,NULL,11789.38385,NULL,NULL,NULL,NULL,189.326307,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,815.463781,NULL,NULL,NULL,NULL,NULL,130.9200443,8.119255574,NULL,NULL,11789.38385
100088,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4877.977467,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14511.53665
645,586.0183167,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,76.37795,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,464.6078333,NULL,NULL,NULL,NULL,2429.632802,NULL,NULL,NULL,NULL,NULL,NULL,22.34258333,1.285233333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29.1339,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,72.83065,259.5515229,NULL,NULL,NULL,NULL,NULL,NULL,334.14575,NULL,NULL,2429.632802
2075,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60.29431667,NULL,NULL,NULL,38.68503333,NULL,716.4088667,NULL,NULL,1103.049417,NULL,NULL,NULL,NULL,4805.694,NULL,NULL,NULL,NULL,NULL,NULL,78.51235,79.37573333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,232.0913,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,309.78935,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4805.694
4633,578.3155423,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9.100831949,NULL,NULL,NULL,21.68276749,0.130127198,192.3294193,NULL,NULL,80.09287317,NULL,NULL,NULL,NULL,1606.787703,NULL,NULL,NULL,NULL,NULL,NULL,0,41.85333394,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,73.48814012,NULL,NULL,NULL,NULL,NULL,NULL,286.1551094,NULL,NULL,1606.787703
8733,821.6065333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27.20973333,NULL,NULL,NULL,311.16435,3.437266667,NULL,62.88195,NULL,131.9573333,NULL,NULL,NULL,NULL,4740.635883,NULL,NULL,NULL,NULL,NULL,NULL,53.0694,5.191033333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,83.70213333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,366.0864167,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4740.635883
4031,NULL,NULL,NULL,NULL,NULL,NULL,NULL,419.5096824,NULL,NULL,NULL,NULL,NULL,49.04670849,NULL,NULL,NULL,375.8506934,0.285235971,813.8442077,NULL,NULL,964.2821197,NULL,NULL,NULL,7897.158878,3624.558526,NULL,NULL,NULL,NULL,NULL,NULL,58.37311866,NULL,106.1928293,223.1786887,2740.776354,NULL,NULL,NULL,NULL,NULL,50.43710602,597.6817132,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,733.4334474,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11540.41538
9643,3585.335767,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,728.7243593,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7239.026718,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7239.026718
3635,4748.447802,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8856.464633,4291.612467,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13160.90127
7531,1528.915846,5879.093483,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86.57307407,NULL,NULL,NULL,NULL,NULL,749.2997,NULL,NULL,1985.44001,NULL,NULL,NULL,NULL,15512.46815,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.21155,278.9422766,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1053.171771,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15512.46815
100116,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11751.51342,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6916.101983
2814,3631.330643,NULL,NULL,NULL,NULL,35.9525772,NULL,NULL,NULL,NULL,NULL,NULL,219.3475333,55.57400965,NULL,NULL,NULL,149.5905141,0.307842655,936.6173304,NULL,NULL,1262.791321,NULL,1932.16118,NULL,7315.007073,5488.456427,NULL,NULL,NULL,NULL,25.15947759,197.4595079,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1396.283929,NULL,125.5449064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,611.3199242,NULL,379.8164687,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12828.72
3506,2844.119534,NULL,NULL,NULL,NULL,120.8994629,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10.97902279,NULL,NULL,NULL,71.79716319,0.2018841,NULL,19.34377985,NULL,951.7259569,NULL,NULL,NULL,7908.208803,1357.520969,NULL,NULL,NULL,NULL,NULL,NULL,32.47164794,79.98293658,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,252.5223054,NULL,129.9798646,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,608.6391164,295.3449359,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9282.246227
7166,5323.083667,7421.702333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24.24785,NULL,NULL,NULL,54.67211667,NULL,342.0295167,NULL,NULL,1136.355217,2000.676783,NULL,NULL,NULL,27612.11973,NULL,NULL,NULL,NULL,NULL,NULL,NULL,376.0788667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,267.2312833,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27612.11973
2361,3444.149531,NULL,NULL,NULL,NULL,0.152916667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,162.8141167,0.1329,547.9796833,53.82948333,0.880983333,1245.588683,NULL,NULL,NULL,8296.611575,11837.4206,NULL,NULL,NULL,NULL,NULL,NULL,48.87983531,73.21803785,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,37.40025113,NULL,NULL,NULL,117.8760172,NULL,NULL,NULL,NULL,NULL,NULL,2.633322881,761.5017949,NULL,NULL,NULL,NULL,NULL,88.9375435,NULL,NULL,NULL,9063.356356
100056,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20416.18142,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18456.03393
6910,2722.209104,465.4776336,NULL,NULL,NULL,44.23247114,23.20444073,50.78357197,385.010116,178.1713598,NULL,NULL,2544.07335,NULL,168.4835445,9.25251868,NULL,210.0601654,11.35444208,NULL,NULL,NULL,287.9317763,279.8462239,82.58898303,NULL,NULL,11037.99267,NULL,NULL,NULL,NULL,382.6941417,NULL,NULL,138.7178836,423.9660191,3.854769372,60.13107358,NULL,NULL,NULL,1110.961412,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,639.608534,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11037.99267
9773,0.353733333,NULL,NULL,NULL,NULL,2.466333333,NULL,9.50775,6.701316667,26.54381667,NULL,NULL,NULL,1.3257,NULL,NULL,NULL,3.597516667,NULL,7.118983333,NULL,NULL,19.19171667,NULL,NULL,NULL,NULL,198.4500333,NULL,NULL,NULL,NULL,NULL,NULL,2.17205,26.25311667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.90675,NULL,NULL,NULL,25.45478333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12.22788333,8.822133333,0.009833333,NULL,0.711466667,NULL,NULL,NULL,NULL,NULL,198.4500333
954,1347.967282,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,43.68478333,NULL,NULL,NULL,NULL,190.517167,NULL,NULL,NULL,NULL,3735.641493,NULL,NULL,NULL,NULL,NULL,NULL,99.731275,9.8661,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,70.68848333,264.8006639,NULL,NULL,NULL,NULL,NULL,NULL,706.4672667,NULL,NULL,3735.641493
2337,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6581.59935,-1453.11485,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5128.661617
5400,491.5861886,680.1846445,NULL,NULL,NULL,66.48823078,NULL,NULL,NULL,NULL,NULL,NULL,NULL,141.2000327,NULL,NULL,NULL,144.7853702,NULL,845.8300715,NULL,NULL,NULL,NULL,183.8078421,NULL,NULL,14826.56962,224.0322318,NULL,NULL,NULL,NULL,NULL,NULL,NULL,185.1415006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,37.2466134,NULL,NULL,NULL,489.0658931,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14826.56962
3126,290.0526834,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11018.29338,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8962.495135,29236.66396,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,38223.85869
9555,5114.904067,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,150.3140333,NULL,NULL,146.6715167,2.089266667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22313.22695,NULL,NULL,NULL,NULL,69.80758333,2121.12355,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,91.0236,1457.8433,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,109.9626,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22313.22695
2472,4989.77672,NULL,NULL,NULL,NULL,195.61834,NULL,1209.085179,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,144.0031489,0.838427994,508.5668206,NULL,NULL,606.3784983,NULL,434.3573797,NULL,NULL,16275.67824,NULL,NULL,205.1590394,NULL,1551.074365,57.63812948,6.013093503,149.4265176,NULL,NULL,NULL,NULL,NULL,NULL,1092.19244,NULL,NULL,NULL,1276.422155,720.358063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,453.984107,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16275.67824
6174,48.91511667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,49.63628333,NULL,NULL,NULL,307.4224833,NULL,NULL,120.3106167,NULL,344.70865,NULL,NULL,NULL,6089.0547,NULL,NULL,NULL,NULL,2695.919617,NULL,NULL,99.41823333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,328.5737333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,770.42515,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6643,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7527.170333,2098.4033,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9652.711633
100243,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2736.731383,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3323.642667
100251,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2977.305367,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3378.337033
